league,player_id,salary,season,season_end,season_start,team
NBA,willibu01,"3,400,000 ",1995-96,1996,1995,Portland Trail Blazers
NBA,willibu01,"1,193,000 ",1996-97,1997,1996,New York Knicks
NBA,willibu01,"1,431,000 ",1997-98,1998,1997,New York Knicks
NBA,willibu01,"1,670,000 ",1998-99,1999,1998,New York Knicks
NBA,willico01,"200,000 ",1992-93,1993,1992,Chicago Bulls
NBA,willide01,"3,487,400 ",2005-06,2006,2005,Utah Jazz
NBA,willide01,"3,749,040 ",2006-07,2007,2006,Utah Jazz
NBA,willide01,"4,010,640 ",2007-08,2008,2007,Utah Jazz
NBA,willide01,"5,069,449 ",2008-09,2009,2008,Utah Jazz
NBA,willide01,"12,323,900 ",2009-10,2010,2009,Utah Jazz
NBA,willide01,"14,940,152 ",2010-11,2011,2010,New Jersey Nets
NBA,willide01,"16,359,805 ",2011-12,2012,2011,New Jersey Nets
NBA,willide01,"17,177,795 ",2012-13,2013,2012,Brooklyn Nets
NBA,willide01,"18,466,130 ",2013-14,2014,2013,Brooklyn Nets
NBA,willide01,"19,754,465 ",2014-15,2015,2014,Brooklyn Nets
NBA,willide01,"5,500,000 ",2015-16,2016,2015,Brooklyn Nets
NBA,willide01,"5,500,000 ",2015-16,2016,2015,Dallas Mavericks
NBA,willide01,"9,000,000 ",2016-17,2017,2016,Dallas Mavericks
NBA,willide01,"5,500,000 ",2016-17,2017,2016,Brooklyn Nets
NBA,willide01,"259,626 ",2016-17,2017,2016,Cleveland Cavaliers
NBA,willide01,"5,474,787 ",2017-18,2018,2017,Brooklyn Nets
NBA,willide02,"4,602,720 ",2011-12,2012,2011,Minnesota Timberwolves
NBA,willide02,"4,947,840 ",2012-13,2013,2012,Minnesota Timberwolves
NBA,willide02,"5,016,960 ",2013-14,2014,2013,Minnesota Timberwolves
NBA,willide02,"6,331,404 ",2014-15,2015,2014,Sacramento Kings
NBA,willide02,"4,900,000 ",2015-16,2016,2015,New York Knicks
NBA,willide02,"4,598,000 ",2016-17,2017,2016,Miami Heat
NBA,willide02,"402,043 ",2016-17,2017,2016,Cleveland Cavaliers
NBA,willide02,"83,129 ",2017-18,2018,2017,Los Angeles Lakers
NBA,williel01,"1,254,720 ",2010-11,2011,2010,Portland Trail Blazers
NBA,williel01,"1,348,800 ",2011-12,2012,2011,Portland Trail Blazers
NBA,williel01,"1,442,880 ",2012-13,2013,2012,Portland Trail Blazers
NBA,williel01,"107,676 ",2014-15,2015,2014,New Orleans Pelicans
NBA,williel01,"53,838 ",2014-15,2015,2014,Utah Jazz
NBA,williel01,"53,838 ",2014-15,2015,2014,Charlotte Hornets
NBA,williel01,"80,000 ",2015-16,2016,2015,Charlotte Hornets
NBA,williel01,"55,722 ",2015-16,2016,2015,Memphis Grizzlies
NBA,williel01,"250,000 ",2016-17,2017,2016,Golden State Warriors
NBA,willier01,"876,000 ",1995-96,1996,1995,Boston Celtics
NBA,willier01,"1,008,000 ",1996-97,1997,1996,Boston Celtics
NBA,willier01,"1,139,520 ",1997-98,1998,1997,Denver Nuggets
NBA,willier01,"2,780,000 ",1998-99,1999,1998,Denver Nuggets
NBA,willier01,"3,336,000 ",1999-00,2000,1999,Boston Celtics
NBA,willier01,"3,890,000 ",2000-01,2001,2000,Boston Celtics
NBA,willier01,"4,448,000 ",2001-02,2002,2001,Boston Celtics
NBA,willier01,"5,004,000 ",2002-03,2003,2002,Boston Celtics
NBA,willier01,"5,540,000 ",2003-04,2004,2003,Cleveland Cavaliers
NBA,willier01,"3,580,000 ",2004-05,2005,2004,Toronto Raptors
NBA,willier01,"3,938,000 ",2005-06,2006,2005,Toronto Raptors
NBA,willier01,"4,296,000 ",2006-07,2007,2006,Charlotte Bobcats
NBA,willifr02,"832,560 ",2002-03,2003,2002,New York Knicks
NBA,willifr02,"894,960 ",2003-04,2004,2003,New York Knicks
NBA,willifr02,"957,480 ",2004-05,2005,2004,Chicago Bulls
NBA,willigu01,"730,000 ",1984-85,1985,1984,Washington Bullets
NBA,willigu01,"790,000 ",1985-86,1986,1985,Washington Bullets
NBA,willihe01,"200,000 ",1984-85,1985,1984,Indiana Pacers
NBA,willihe01,"275,000 ",1985-86,1986,1985,Indiana Pacers
NBA,willihe01,"983,333 ",1987-88,1988,1987,Indiana Pacers
NBA,willihe01,"983,000 ",1988-89,1989,1988,Indiana Pacers
NBA,willihe01,"1,000,000 ",1990-91,1991,1990,Dallas Mavericks
NBA,willihe01,"1,183,000 ",1991-92,1992,1991,Dallas Mavericks
NBA,willihe01,"430,000 ",1992-93,1993,1992,New York Knicks
NBA,willihe01,"1,600,000 ",1993-94,1994,1993,New York Knicks
NBA,willihe01,"1,000,000 ",1994-95,1995,1994,New York Knicks
NBA,willihe01,"1,300,000 ",1995-96,1996,1995,New York Knicks
NBA,willihe01,"757,000 ",1996-97,1997,1996,New York Knicks
NBA,willihe01,"766,667 ",1997-98,1998,1997,New York Knicks
NBA,willihe01,"1,000,000 ",1998-99,1999,1998,New York Knicks
NBA,williho01,"349,055 ",1987-88,1988,1987,Cleveland Cavaliers
NBA,williho01,"364,000 ",1988-89,1989,1988,Cleveland Cavaliers
NBA,williho01,"3,785,000 ",1990-91,1991,1990,Cleveland Cavaliers
NBA,williho01,"3,786,000 ",1991-92,1992,1991,Cleveland Cavaliers
NBA,williho01,"3,786,000 ",1992-93,1993,1992,Cleveland Cavaliers
NBA,williho01,"3,786,000 ",1993-94,1994,1993,Cleveland Cavaliers
NBA,williho01,"3,786,000 ",1994-95,1995,1994,Cleveland Cavaliers
NBA,williho01,"4,151,000 ",1995-96,1996,1995,Phoenix Suns
NBA,williho01,"4,151,000 ",1996-97,1997,1996,Phoenix Suns
NBA,williho01,"4,550,000 ",1997-98,1998,1997,Phoenix Suns
NBA,williho01,"1,750,000 ",1998-99,1999,1998,Dallas Mavericks
NBA,williho01,"1,925,000 ",1999-00,2000,1999,Dallas Mavericks
NBA,williho01,"2,100,000 ",2000-01,2001,2000,Boston Celtics
NBA,willija02,"1,460,000 ",1998-99,1999,1998,Sacramento Kings
NBA,willija02,"1,879,920 ",1999-00,2000,1999,Sacramento Kings
NBA,willija02,"2,011,080 ",2000-01,2001,2000,Sacramento Kings
NBA,willija02,"2,554,072 ",2001-02,2002,2001,Memphis Grizzlies
NBA,willija02,"5,500,000 ",2002-03,2003,2002,Memphis Grizzlies
NBA,willija02,"6,187,500 ",2003-04,2004,2003,Memphis Grizzlies
NBA,willija02,"6,875,000 ",2004-05,2005,2004,Memphis Grizzlies
NBA,willija02,"7,562,500 ",2005-06,2006,2005,Miami Heat
NBA,willija02,"8,250,000 ",2006-07,2007,2006,Miami Heat
NBA,willija02,"8,937,500 ",2007-08,2008,2007,Miami Heat
NBA,willija02,"1,262,275 ",2008-09,2009,2008,Los Angeles Clippers
NBA,willija02,"1,306,455 ",2009-10,2010,2009,Orlando Magic
NBA,willija02,"1,352,181 ",2010-11,2011,2010,Orlando Magic
NBA,willija02,"524,964 ",2010-11,2011,2010,Memphis Grizzlies
NBA,willija04,"244,463 ",2008-09,2009,2008,Cleveland Cavaliers
NBA,willija04,"736,420 ",2009-10,2010,2009,Cleveland Cavaliers
NBA,willija04,"321,652 ",2010-11,2011,2010,Cleveland Cavaliers
NBA,willija03,"3,451,920 ",2002-03,2003,2002,Chicago Bulls
NBA,willija03,"3,710,880 ",2003-04,2004,2003,Chicago Bulls
NBA,willija03,"1,550,551 ",2004-05,2005,2004,Chicago Bulls
NBA,willija01,"500,000 ",1990-91,1991,1990,Philadelphia 76ers
NBA,willija01,"650,000 ",1991-92,1992,1991,Philadelphia 76ers
NBA,willija01,"800,000 ",1992-93,1993,1992,New Jersey Nets
NBA,willija01,"950,000 ",1993-94,1994,1993,New Jersey Nets
NBA,willija01,"1,100,000 ",1994-95,1995,1994,New Jersey Nets
NBA,willija01,"2,000,000 ",1995-96,1996,1995,New Jersey Nets
NBA,willija01,"2,250,000 ",1996-97,1997,1996,New Jersey Nets
NBA,willija01,"2,500,000 ",1997-98,1998,1997,New Jersey Nets
NBA,willija01,"11,000,000 ",1998-99,1999,1998,New Jersey Nets
NBA,willija01,"12,375,000 ",1999-00,2000,1999,New Jersey Nets
NBA,willija01,"13,800,000 ",2000-01,2001,2000,New Jersey Nets
NBA,willija01,"15,125,000 ",2001-02,2002,2001,New Jersey Nets
NBA,willije01,"568,000 ",1996-97,1997,1996,Detroit Pistons
NBA,willije01,"652,800 ",1997-98,1998,1997,Detroit Pistons
NBA,willije01,"737,880 ",1998-99,1999,1998,Detroit Pistons
NBA,willije01,"2,550,000 ",1999-00,2000,1999,Detroit Pistons
NBA,willije01,"2,870,000 ",2000-01,2001,2000,Detroit Pistons
NBA,willije01,"5,000,000 ",2001-02,2002,2001,Toronto Raptors
NBA,willije01,"5,250,000 ",2002-03,2003,2002,Toronto Raptors
NBA,willije01,"5,987,500 ",2003-04,2004,2003,Chicago Bulls
NBA,willije01,"6,187,500 ",2004-05,2005,2004,New York Knicks
NBA,willije01,"6,620,063 ",2005-06,2006,2005,New York Knicks
NBA,willije01,"7,014,400 ",2006-07,2007,2006,New York Knicks
NBA,willije01,"7,639,400 ",2007-08,2008,2007,New York Knicks
NBA,willijo02,"308,000 ",1987-88,1988,1987,Washington Bullets
NBA,willijo02,"350,000 ",1988-89,1989,1988,Washington Bullets
NBA,willijo02,"1,000,000 ",1990-91,1991,1990,Washington Bullets
NBA,willijo02,"1,100,000 ",1991-92,1992,1991,Washington Bullets
NBA,willijo02,"800,000 ",1992-93,1993,1992,Los Angeles Clippers
NBA,willijo02,"1,100,000 ",1993-94,1994,1993,Los Angeles Clippers
NBA,willijo02,"375,000 ",1994-95,1995,1994,Indiana Pacers
NBA,willijo03,"473,604 ",2011-12,2012,2011,New Jersey Nets
NBA,willijo03,"762,195 ",2012-13,2013,2012,Atlanta Hawks
NBA,williju01,"261,724 ",2006-07,2007,2006,Sacramento Kings
NBA,williju01,"862,456 ",2007-08,2008,2007,Sacramento Kings
NBA,willike03,"175,000 ",1990-91,1991,1990,Indiana Pacers
NBA,willike03,"275,000 ",1991-92,1992,1991,Indiana Pacers
NBA,willike03,"325,000 ",1992-93,1993,1992,Indiana Pacers
NBA,willike03,"375,000 ",1993-94,1994,1993,Indiana Pacers
NBA,willike01,"125,000 ",1987-88,1988,1987,Seattle SuperSonics
NBA,willike01,"150,000 ",1988-89,1989,1988,New Jersey Nets
NBA,willilo01,"7,000 ",1992-93,1993,1992,Charlotte Hornets
NBA,willilo01,"250,000 ",1993-94,1994,1993,Boston Celtics
NBA,willilo01,"200,000 ",1994-95,1995,1994,Dallas Mavericks
NBA,willilo01,"1,550,000 ",1995-96,1996,1995,Dallas Mavericks
NBA,willilo01,"940,000 ",1996-97,1997,1996,Washington Bullets
NBA,willilo01,"1,128,000 ",1997-98,1998,1997,Washington Wizards
NBA,willilo01,"1,316,000 ",1998-99,1999,1998,Washington Wizards
NBA,willilo01,"1,540,000 ",1999-00,2000,1999,Washington Wizards
NBA,willilo01,"1,750,000 ",2000-01,2001,2000,Washington Wizards
NBA,willilo01,"1,880,000 ",2001-02,2002,2001,Washington Wizards
NBA,willilo01,"2,068,000 ",2002-03,2003,2002,Washington Wizards
NBA,willilo02,"450,000 ",2005-06,2006,2005,Philadelphia 76ers
NBA,willilo02,"664,209 ",2006-07,2007,2006,Philadelphia 76ers
NBA,willilo02,"770,610 ",2007-08,2008,2007,Philadelphia 76ers
NBA,willilo02,"4,500,000 ",2008-09,2009,2008,Philadelphia 76ers
NBA,willilo02,"4,972,500 ",2009-10,2010,2009,Philadelphia 76ers
NBA,willilo02,"5,000,000 ",2010-11,2011,2010,Philadelphia 76ers
NBA,willilo02,"5,176,000 ",2011-12,2012,2011,Philadelphia 76ers
NBA,willilo02,"5,000,000 ",2012-13,2013,2012,Atlanta Hawks
NBA,willilo02,"5,225,000 ",2013-14,2014,2013,Atlanta Hawks
NBA,willilo02,"5,450,000 ",2014-15,2015,2014,Toronto Raptors
NBA,willilo02,"7,000,000 ",2015-16,2016,2015,Los Angeles Lakers
NBA,willilo02,"7,000,000 ",2016-17,2017,2016,Houston Rockets
NBA,willilo02,"7,000,000 ",2017-18,2018,2017,Los Angeles Clippers
NBA,willima03,"1,097,880 ",2006-07,2007,2006,New Jersey Nets
NBA,willima03,"1,180,200 ",2007-08,2008,2007,New Jersey Nets
NBA,willima03,"1,262,520 ",2008-09,2009,2008,Golden State Warriors
NBA,willima03,"855,189 ",2009-10,2010,2009,Memphis Grizzlies
NBA,willima04,"12,890 ",2007-08,2008,2007,San Antonio Spurs
NBA,willima02,"3,883,560 ",2005-06,2006,2005,Atlanta Hawks
NBA,willima02,"4,174,800 ",2006-07,2007,2006,Atlanta Hawks
NBA,willima02,"4,466,040 ",2007-08,2008,2007,Atlanta Hawks
NBA,willima02,"5,636,143 ",2008-09,2009,2008,Atlanta Hawks
NBA,willima02,"7,500,000 ",2009-10,2010,2009,Atlanta Hawks
NBA,willima02,"6,712,500 ",2010-11,2011,2010,Atlanta Hawks
NBA,willima02,"7,500,000 ",2011-12,2012,2011,Atlanta Hawks
NBA,willima02,"8,287,500 ",2012-13,2013,2012,Utah Jazz
NBA,willima02,"7,500,000 ",2013-14,2014,2013,Utah Jazz
NBA,willima02,"7,000,000 ",2014-15,2015,2014,Charlotte Hornets
NBA,willima02,"7,000,000 ",2015-16,2016,2015,Charlotte Hornets
NBA,willima02,"12,250,000 ",2016-17,2017,2016,Charlotte Hornets
NBA,willima02,"13,168,750 ",2017-18,2018,2017,Charlotte Hornets
NBA,willimi02,"100,000 ",1988-89,1989,1988,Detroit Pistons
NBA,willimi02,"325,000 ",1990-91,1991,1990,Indiana Pacers
NBA,willimi02,"500,000 ",1991-92,1992,1991,Indiana Pacers
NBA,willimi02,"1,775,000 ",1992-93,1993,1992,Minnesota Timberwolves
NBA,willimi02,"2,075,000 ",1993-94,1994,1993,Minnesota Timberwolves
NBA,willimi02,"2,175,000 ",1994-95,1995,1994,Minnesota Timberwolves
NBA,willimi02,"2,375,000 ",1995-96,1996,1995,Minnesota Timberwolves
NBA,willimi02,"2,475,000 ",1996-97,1997,1996,Minnesota Timberwolves
NBA,willimi02,"2,775,000 ",1997-98,1998,1997,Minnesota Timberwolves
NBA,willimi02,"2,975,000 ",1998-99,1999,1998,Toronto Raptors
NBA,willima01,"366,931 ",2003-04,2004,2003,Utah Jazz
NBA,willima01,"1,600,000 ",2004-05,2005,2004,Milwaukee Bucks
NBA,willima01,"1,760,000 ",2005-06,2006,2005,Milwaukee Bucks
NBA,willima01,"1,920,000 ",2006-07,2007,2006,Milwaukee Bucks
NBA,willima01,"7,750,000 ",2007-08,2008,2007,Milwaukee Bucks
NBA,willima01,"8,353,000 ",2008-09,2009,2008,Cleveland Cavaliers
NBA,willima01,"8,860,000 ",2009-10,2010,2009,Cleveland Cavaliers
NBA,willima01,"9,300,000 ",2010-11,2011,2010,Los Angeles Clippers
NBA,willima01,"8,500,000 ",2011-12,2012,2011,Los Angeles Clippers
NBA,willima01,"8,500,000 ",2012-13,2013,2012,Utah Jazz
NBA,willima01,"2,652,000 ",2013-14,2014,2013,Portland Trail Blazers
NBA,willima01,"3,750,000 ",2014-15,2015,2014,Charlotte Hornets
NBA,willima01,"2,100,000 ",2015-16,2016,2015,Cleveland Cavaliers
NBA,willima01,"2,200,000 ",2016-17,2017,2016,Denver Nuggets
NBA,willimo01,"650,000 ",1994-95,1995,1994,New York Knicks
NBA,willimo01,"845,000 ",1995-96,1996,1995,New York Knicks
NBA,willimo01,"1,040,000 ",1996-97,1997,1996,San Antonio Spurs
NBA,willimo01,"1,235,000 ",1997-98,1998,1997,San Antonio Spurs
NBA,willimo01,"510,000 ",1999-00,2000,1999,Orlando Magic
NBA,willimo01,"1,000,000 ",2000-01,2001,2000,Orlando Magic
NBA,willimo01,"778,350 ",2001-02,2002,2001,Orlando Magic
NBA,willimo01,"887,435 ",2002-03,2003,2002,Philadelphia 76ers
NBA,willimo01,"1,000,000 ",2003-04,2004,2003,Orlando Magic
NBA,willipe01,"70,000 ",1985-86,1986,1985,Denver Nuggets
NBA,willire01,"600,000 ",1987-88,1988,1987,Los Angeles Clippers
NBA,willire01,"800,000 ",1988-89,1989,1988,Los Angeles Clippers
NBA,willire01,"425,000 ",1991-92,1992,1991,Denver Nuggets
NBA,willire01,"985,000 ",1992-93,1993,1992,Denver Nuggets
NBA,willire01,"1,258,000 ",1993-94,1994,1993,Denver Nuggets
NBA,willire01,"1,567,500 ",1994-95,1995,1994,Denver Nuggets
NBA,willire01,"1,853,000 ",1995-96,1996,1995,Denver Nuggets
NBA,willire01,"2,048,000 ",1996-97,1997,1996,New Jersey Nets
NBA,willire02,"762,195 ",2010-11,2011,2010,Golden State Warriors
NBA,willire02,"2,500,000 ",2011-12,2012,2011,Charlotte Bobcats
NBA,willire02,"2,612,500 ",2012-13,2013,2012,Charlotte Bobcats
NBA,willire02,"947,907 ",2013-14,2014,2013,Houston Rockets
NBA,willire02,"125,104 ",2014-15,2015,2014,San Antonio Spurs
NBA,willire02,"252,676 ",2016-17,2017,2016,New Orleans Pelicans
NBA,willire02,"50,000 ",2016-17,2017,2016,Oklahoma City Thunder
NBA,williro02,"120,000 ",1984-85,1985,1984,
NBA,willisc01,"150,000 ",1990-91,1991,1990,Chicago Bulls
NBA,willisc01,"350,000 ",1991-92,1992,1991,Chicago Bulls
NBA,willisc01,"613,000 ",1992-93,1993,1992,Chicago Bulls
NBA,willisc01,"641,000 ",1993-94,1994,1993,Chicago Bulls
NBA,willisc01,"1,500,000 ",1994-95,1995,1994,Philadelphia 76ers
NBA,willisc01,"1,950,000 ",1995-96,1996,1995,Philadelphia 76ers
NBA,willisc01,"2,400,000 ",1996-97,1997,1996,Philadelphia 76ers
NBA,willisc01,"2,850,000 ",1997-98,1998,1997,Philadelphia 76ers
NBA,willisc01,"3,300,000 ",1998-99,1999,1998,Milwaukee Bucks
NBA,willisc01,"3,750,000 ",1999-00,2000,1999,Milwaukee Bucks
NBA,willisc01,"4,200,000 ",2000-01,2001,2000,Milwaukee Bucks
NBA,willisc01,"4,650,000 ",2001-02,2002,2001,Denver Nuggets
NBA,willisc01,"1,030,000 ",2002-03,2003,2002,Phoenix Suns
NBA,willisc01,"1,070,000 ",2003-04,2004,2003,Phoenix Suns
NBA,willisc01,"1,600,000 ",2004-05,2005,2004,Cleveland Cavaliers
NBA,willise01,"1,416,600 ",2007-08,2008,2007,New Jersey Nets
NBA,willise01,"1,522,920 ",2008-09,2009,2008,New Jersey Nets
NBA,willise01,"1,629,120 ",2009-10,2010,2009,New Jersey Nets
NBA,willish01,"500,000 ",1999-00,2000,1999,Seattle SuperSonics
NBA,willish01,"550,000 ",2000-01,2001,2000,Seattle SuperSonics
NBA,willish01,"1,750,000 ",2001-02,2002,2001,Seattle SuperSonics
NBA,willish01,"2,000,000 ",2002-03,2003,2002,Boston Celtics
NBA,willish01,"751,179 ",2003-04,2004,2003,Orlando Magic
NBA,willish01,"1,750,000 ",2006-07,2007,2006,Los Angeles Lakers
NBA,willish03,"1,367,760 ",2006-07,2007,2006,Indiana Pacers
NBA,willish03,"1,470,360 ",2007-08,2008,2007,Indiana Pacers
NBA,willish03,"1,572,960 ",2008-09,2009,2008,Dallas Mavericks
NBA,willish03,"2,416,067 ",2009-10,2010,2009,New Jersey Nets
NBA,willish03,"885,210 ",2010-11,2011,2010,New York Knicks
NBA,willish03,"3,000,000 ",2011-12,2012,2011,New Jersey Nets
NBA,willish03,"2,600,000 ",2012-13,2013,2012,Portland Trail Blazers
NBA,willish03,"1,227,985 ",2014-15,2015,2014,Milwaukee Bucks
NBA,willish02,"2,952,840 ",2006-07,2007,2006,Atlanta Hawks
NBA,willish02,"3,174,240 ",2007-08,2008,2007,Sacramento Kings
NBA,willish02,"3,395,760 ",2008-09,2009,2008,Minnesota Timberwolves
NBA,willish02,"825,497 ",2009-10,2010,2009,Boston Celtics
NBA,willish02,"915,852 ",2010-11,2011,2010,New York Knicks
NBA,willish02,"992,680 ",2011-12,2012,2011,New Jersey Nets
NBA,willisl01,"450,000 ",1984-85,1985,1984,Atlanta Hawks
NBA,willisl01,"450,000 ",1985-86,1986,1985,Boston Celtics
NBA,willite01,"2,060,040 ",2009-10,2010,2009,New Jersey Nets
NBA,willite01,"2,214,480 ",2010-11,2011,2010,Houston Rockets
NBA,willite01,"2,369,040 ",2011-12,2012,2011,Houston Rockets
NBA,willite01,"296,776 ",2012-13,2013,2012,Boston Celtics
NBA,willitr01,"242,000 ",1997-98,1998,1997,Charlotte Hornets
NBA,willitr02,"543,471 ",2016-17,2017,2016,Memphis Grizzlies
NBA,willitr02,"181,969 ",2016-17,2017,2016,Houston Rockets
NBA,willitr02,"1,471,382 ",2017-18,2018,2017,Houston Rockets
NBA,willitr02,"370,794 ",2017-18,2018,2017,New York Knicks
NBA,williwa02,"1,275,000 ",1992-93,1993,1992,Sacramento Kings
NBA,williwa02,"1,658,000 ",1993-94,1994,1993,Sacramento Kings
NBA,williwa02,"2,040,000 ",1994-95,1995,1994,Sacramento Kings
NBA,williwa02,"2,423,000 ",1995-96,1996,1995,Sacramento Kings
NBA,williwa02,"247,500 ",1996-97,1997,1996,Toronto Raptors
NBA,williwa02,"3,750,000 ",1997-98,1998,1997,Toronto Raptors
NBA,williwa02,"3,000,000 ",1998-99,1999,1998,Portland Trail Blazers
NBA,williwa02,"3,750,000 ",1999-00,2000,1999,Houston Rockets
NBA,williwa02,"4,250,000 ",2000-01,2001,2000,Houston Rockets
NBA,williwa02,"5,000,000 ",2001-02,2002,2001,Houston Rockets
NBA,williwa02,"1,030,000 ",2002-03,2003,2002,Dallas Mavericks
NBA,willico02,"923,000 ",1995-96,1996,1995,Sacramento Kings
NBA,willico02,"1,051,000 ",1996-97,1997,1996,Sacramento Kings
NBA,willico02,"1,199,520 ",1997-98,1998,1997,Sacramento Kings
NBA,willico02,"500,000 ",1998-99,1999,1998,Sacramento Kings
NBA,willico02,"3,560,000 ",1999-00,2000,1999,Sacramento Kings
NBA,willico02,"3,940,000 ",2000-01,2001,2000,Toronto Raptors
NBA,willico02,"4,000,000 ",2001-02,2002,2001,Detroit Pistons
NBA,willico02,"4,500,000 ",2002-03,2003,2002,Detroit Pistons
NBA,willico02,"5,000,000 ",2003-04,2004,2003,Detroit Pistons
NBA,willico02,"5,500,000 ",2004-05,2005,2004,Philadelphia 76ers
NBA,willico02,"6,000,000 ",2005-06,2006,2005,Sacramento Kings
NBA,willico02,"6,500,000 ",2006-07,2007,2006,Sacramento Kings
NBA,willike02,"298,000 ",1985-86,1986,1985,Atlanta Hawks
NBA,willike02,"395,000 ",1987-88,1988,1987,Atlanta Hawks
NBA,willike02,"492,500 ",1988-89,1989,1988,Atlanta Hawks
NBA,willike02,"685,000 ",1990-91,1991,1990,Atlanta Hawks
